module,global_tick,local_tick,seconds,bar,beat,chord_voice,original_note,played_note,transposed,instrument,support_block,right_clicks,velocity,source_tick,track,channel
5,1551,271,155.125,78,3.2,1,G3,G3,no,Harp/Piano,泥土,1,52,119136,1,1
5,1553,273,155.323,78,3.6,1,B3,B3,no,Harp/Piano,泥土,5,75,119288,1,1
5,1555,275,155.535,78,4.0,1,D4,D4,no,Harp/Piano,泥土,8,80,119451,1,1
5,1555,275,155.535,78,4.0,2,F#4,F#4,no,Harp/Piano,泥土,12,86,119451,1,1
5,1560,280,155.951,79,1.0,1,A4,A4,no,Harp/Piano,泥土,15,80,119770,1,1
5,1561,281,156.148,79,1.2,1,G2,G2,no,Double Bass,橡木木板,13,75,119922,1,1
5,1564,284,156.362,79,1.8,1,D3,D3,no,Double Bass,橡木木板,20,70,120086,1,1
5,1564,284,156.361,79,1.8,2,D4,D4,no,Harp/Piano,泥土,8,75,120085,1,1
5,1564,284,156.365,79,1.8,3,F#4,F#4,no,Harp/Piano,泥土,12,75,120088,1,1
5,1564,284,156.354,79,1.8,4,A4,A4,no,Harp/Piano,泥土,15,87,120080,1,1
5,1566,286,156.564,79,2.2,1,G3,G3,no,Harp/Piano,泥土,1,73,120241,1,1
5,1568,288,156.763,79,2.6,1,A3,A3,no,Harp/Piano,泥土,3,77,120394,1,1
5,1568,288,156.760,79,2.6,2,F#5,F#5,no,Harp/Piano,泥土,24,94,120392,1,1
5,1569,289,156.949,79,2.8,1,B3,B3,no,Harp/Piano,泥土,5,82,120537,1,1
5,1572,292,157.165,79,3.4,1,A3,A3,no,Harp/Piano,泥土,3,82,120703,1,1
5,1572,292,157.177,79,3.4,2,F#4,F#4,no,Harp/Piano,泥土,12,71,120712,1,1
5,1572,292,157.171,79,3.4,3,A4,A4,no,Harp/Piano,泥土,15,84,120707,1,1
5,1572,292,157.173,79,3.4,4,E5,E5,no,Harp/Piano,泥土,22,78,120709,1,1
5,1574,294,157.353,79,3.8,1,B3,B3,no,Harp/Piano,泥土,5,73,120847,1,1
5,1576,296,157.559,79,4.2,1,C#4,C#4,no,Harp/Piano,泥土,7,88,121005,1,1
5,1576,296,157.562,79,4.2,2,E5,E5,no,Harp/Piano,泥土,22,93,121008,1,1
5,1577,297,157.745,79,4.4,1,D4,D4,no,Harp/Piano,泥土,8,73,121148,1,1
5,1580,300,158.000,80,1.0,1,F#2,F#2,no,Double Bass,橡木木板,12,78,121344,1,1
5,1580,300,158.003,80,1.0,2,E3,E3,no,Double Bass,橡木木板,22,78,121346,1,1
5,1580,300,158.013,80,1.0,3,E4,E4,no,Harp/Piano,泥土,10,78,121354,1,1
5,1580,300,158.012,80,1.0,4,G#4,G#4,no,Harp/Piano,泥土,14,85,121353,1,1
5,1580,300,158.005,80,1.0,5,B4,B4,no,Harp/Piano,泥土,17,87,121348,1,1
5,1584,304,158.414,80,1.8,1,G#3,G#3,no,Harp/Piano,泥土,2,68,121662,1,1
5,1586,306,158.616,80,2.2,1,B3,B3,no,Harp/Piano,泥土,5,70,121817,1,1
5,1588,308,158.820,80,2.6,1,E4,E4,no,Harp/Piano,泥土,10,87,121974,1,1
5,1588,308,158.824,80,2.6,2,G#4,G#4,no,Harp/Piano,泥土,14,84,121977,1,1
5,1588,308,158.822,80,2.6,3,B4,B4,no,Harp/Piano,泥土,17,83,121975,1,1
5,1592,312,159.227,80,3.4,1,G#4,G#4,no,Harp/Piano,泥土,14,95,122286,1,1
5,1594,314,159.414,80,3.8,1,F#2,F#2,no,Double Bass,橡木木板,12,79,122430,1,1
5,1596,316,159.646,80,4.2,1,C#3,C#3,no,Double Bass,橡木木板,19,80,122608,1,1
5,1596,316,159.646,80,4.2,2,E4,E4,no,Harp/Piano,泥土,10,84,122608,1,1
5,1596,316,159.647,80,4.2,3,F#4,F#4,no,Harp/Piano,泥土,12,82,122609,1,1
5,1596,316,159.643,80,4.2,4,A#4,A#4,no,Harp/Piano,泥土,16,92,122606,1,1
5,1598,318,159.818,80,4.6,1,E3,E3,no,Double Bass,橡木木板,22,78,122740,1,1
6,1600,0,160.025,81,1.0,1,F#3,F#3,no,Harp/Piano,泥土,0,78,122899,1,1
6,1600,0,160.026,81,1.0,2,G5,G5,no,Chime,浮冰,1,98,122900,1,1
6,1602,2,160.219,81,1.4,1,B3,B3,no,Harp/Piano,泥土,5,84,123048,1,1
6,1604,4,160.430,81,1.8,1,A#3,A#3,no,Harp/Piano,泥土,4,93,123210,1,1
6,1604,4,160.434,81,1.8,2,F#4,F#4,no,Harp/Piano,泥土,12,87,123213,1,1
6,1604,4,160.434,81,1.8,3,A#4,A#4,no,Harp/Piano,泥土,16,87,123213,1,1
6,1604,4,160.424,81,1.8,4,F#5,F#5,no,Harp/Piano,泥土,24,98,123206,1,1
6,1606,6,160.607,81,2.2,1,C#4,C#4,no,Harp/Piano,泥土,7,79,123346,1,1
6,1608,8,160.818,81,2.6,1,D4,D4,no,Harp/Piano,泥土,8,83,123508,1,1
6,1608,8,160.819,81,2.6,2,F#5,F#5,no,Harp/Piano,泥土,24,99,123509,1,1
6,1610,10,161.000,81,3.0,1,E4,E4,no,Harp/Piano,泥土,10,86,123648,1,1
6,1613,13,161.264,81,3.6,1,A2,A2,no,Double Bass,橡木木板,15,76,123851,1,1
6,1613,13,161.262,81,3.6,2,E3,E3,no,Double Bass,橡木木板,22,75,123849,1,1
6,1613,13,161.253,81,3.6,3,G3,G3,no,Harp/Piano,泥土,1,80,123842,1,1
6,1613,13,161.255,81,3.6,4,F#4,F#4,no,Harp/Piano,泥土,12,77,123844,1,1
6,1613,13,161.254,81,3.6,5,C5,C5,no,Harp/Piano,泥土,18,86,123843,1,1
6,1616,16,161.647,81,4.2,1,E3,E3,no,Double Bass,橡木木板,22,72,124145,1,1
6,1618,18,161.822,81,4.6,1,G3,G3,no,Harp/Piano,泥土,1,71,124279,1,1
6,1620,20,162.048,82,1.0,1,C4,C4,no,Harp/Piano,泥土,6,83,124453,1,1
6,1620,20,162.049,82,1.0,2,E4,E4,no,Harp/Piano,泥土,10,84,124454,1,1
6,1620,20,162.044,82,1.0,3,C5,C5,no,Harp/Piano,泥土,18,93,124450,1,1
6,1621,21,162.052,82,1.2,1,F#4,F#4,no,Harp/Piano,泥土,12,83,124456,1,1
6,1623,23,162.263,82,1.6,1,D2,D2,no,Double Bass,橡木木板,8,72,124618,1,1
6,1623,23,162.255,82,1.6,2,E2,E2,no,Double Bass,橡木木板,10,77,124612,1,1
6,1625,25,162.454,82,2.0,1,D#2,D#2,no,Double Bass,橡木木板,9,77,124765,1,1
6,1625,25,162.467,82,2.0,2,G4,G4,no,Harp/Piano,泥土,13,68,124775,1,1
6,1625,25,162.454,82,2.0,3,D5,D5,no,Harp/Piano,泥土,20,96,124765,1,1
6,1626,26,162.635,82,2.2,1,D2,D2,no,Double Bass,橡木木板,8,92,124904,1,1
6,1629,29,162.866,82,2.8,1,F#4,F#4,no,Harp/Piano,泥土,12,88,125081,1,1
6,1629,29,162.865,82,2.8,2,C5,C5,no,Harp/Piano,泥土,18,93,125080,1,1
6,1629,29,162.861,82,2.8,3,D5,D5,no,Harp/Piano,泥土,20,95,125077,1,1
6,1631,31,163.059,82,3.2,1,D4,D4,no,Harp/Piano,泥土,8,78,125229,1,1
6,1633,33,163.263,82,3.6,1,A3,A3,no,Harp/Piano,泥土,3,90,125386,1,1
6,1633,33,163.264,82,3.6,2,A4,A4,no,Harp/Piano,泥土,15,93,125387,1,1
6,1633,33,163.267,82,3.6,3,D5,D5,no,Harp/Piano,泥土,20,77,125389,1,1
6,1633,33,163.262,82,3.6,4,F#5,F#5,no,Harp/Piano,泥土,24,92,125385,1,1
6,1633,33,163.255,82,3.6,5,A5,A5,no,Chime,浮冰,3,101,125380,1,1
6,1634,34,163.448,82,3.8,1,D3,D3,no,Double Bass,橡木木板,20,85,125528,1,1
6,1637,37,163.665,82,4.4,1,D2,D2,no,Double Bass,橡木木板,8,90,125695,1,1
6,1637,37,163.665,82,4.4,2,D3,D3,no,Double Bass,橡木木板,20,89,125695,1,1
6,1640,40,163.966,83,1.0,1,E2,E2,no,Double Bass,橡木木板,10,86,125926,1,1
6,1640,40,163.966,83,1.0,2,E3,E3,no,Double Bass,橡木木板,22,91,125926,1,1
6,1641,41,164.104,83,1.2,1,B4,B4,no,Harp/Piano,泥土,17,92,126032,1,1
6,1641,41,164.104,83,1.2,2,D5,D5,no,Harp/Piano,泥土,20,91,126032,1,1
6,1641,41,164.104,83,1.2,3,F#5,F#5,no,Harp/Piano,泥土,24,94,126032,1,1
6,1641,41,164.100,83,1.2,4,B5,B5,no,Chime,浮冰,5,100,126029,1,1
6,1643,43,164.258,83,1.6,1,F#2,F#2,no,Double Bass,橡木木板,12,91,126150,1,1
6,1643,43,164.259,83,1.6,2,F#3,F#3,no,Harp/Piano,泥土,0,90,126151,1,1
6,1645,45,164.504,83,2.0,1,G2,G2,no,Double Bass,橡木木板,13,97,126339,1,1
6,1645,45,164.504,83,2.0,2,G3,G3,no,Harp/Piano,泥土,1,101,126339,1,1
6,1649,49,164.924,83,2.8,1,D5,D5,no,Harp/Piano,泥土,20,95,126662,1,1
6,1649,49,164.921,83,2.8,2,F#5,F#5,no,Harp/Piano,泥土,24,97,126659,1,1
6,1649,49,164.913,83,2.8,3,D6,D6,no,Chime,浮冰,8,108,126653,1,1
6,1651,51,165.092,83,3.2,1,G3,G3,no,Harp/Piano,泥土,1,77,126791,1,1
6,1653,53,165.307,83,3.6,1,D4,D4,no,Harp/Piano,泥土,8,86,126956,1,1
6,1653,53,165.311,83,3.6,2,F#4,F#4,no,Harp/Piano,泥土,12,100,126959,1,1
6,1655,55,165.514,83,4.0,1,B3,B3,no,Harp/Piano,泥土,5,76,127115,1,1
6,1656,56,165.625,83,4.2,1,F#3,F#3,no,Harp/Piano,泥土,0,46,127200,1,1
6,1657,57,165.727,83,4.4,1,G3,G3,no,Harp/Piano,泥土,1,90,127278,1,1
6,1657,57,165.732,83,4.4,2,D5,D5,no,Harp/Piano,泥土,20,94,127282,1,1
6,1657,57,165.728,83,4.4,3,F#5,F#5,no,Harp/Piano,泥土,24,96,127279,1,1
6,1657,57,165.721,83,4.4,4,D6,D6,no,Chime,浮冰,8,102,127274,1,1
6,1659,59,165.906,83,4.8,1,D3,D3,no,Double Bass,橡木木板,20,77,127416,1,1
6,1661,61,166.133,84,1.2,1,F#2,F#2,no,Double Bass,橡木木板,12,87,127590,1,1
6,1661,61,166.125,84,1.2,2,F#3,F#3,no,Harp/Piano,泥土,0,96,127584,1,1
6,1661,61,166.117,84,1.2,3,E5,E5,no,Harp/Piano,泥土,22,90,127578,1,1
6,1661,61,166.134,84,1.2,4,F#5,F#5,no,Harp/Piano,泥土,24,72,127591,1,1
6,1661,61,166.111,84,1.2,5,C#6,C#6,no,Chime,浮冰,7,101,127573,1,1
6,1662,62,166.242,84,1.4,1,A#5,A#5,no,Chime,浮冰,4,85,127674,1,1
6,1663,63,166.319,84,1.6,1,C#3,C#3,no,Double Bass,橡木木板,19,77,127733,1,1
6,1663,63,166.333,84,1.6,2,G5,G5,no,Chime,浮冰,1,88,127744,1,1
6,1664,64,166.421,84,1.8,1,F#5,F#5,no,Harp/Piano,泥土,24,87,127811,1,1
6,1665,65,166.516,84,2.0,1,F#3,F#3,no,Harp/Piano,泥土,0,81,127884,1,1
6,1665,65,166.529,84,2.0,2,E5,E5,no,Harp/Piano,泥土,22,92,127894,1,1
6,1666,66,166.626,84,2.2,1,B5,B5,no,Chime,浮冰,5,90,127969,1,1
6,1667,67,166.698,84,2.4,1,A#3,A#3,no,Harp/Piano,泥土,4,83,128024,1,1
6,1667,67,166.698,84,2.4,2,C#6,C#6,no,Chime,浮冰,7,91,128024,1,1
6,1668,68,166.820,84,2.6,1,E6,E6,no,Chime,浮冰,10,95,128118,1,1
6,1669,69,166.902,84,2.8,1,C#4,C#4,no,Harp/Piano,泥土,7,90,128181,1,1
6,1669,69,166.895,84,2.8,2,G4,G4,no,Harp/Piano,泥土,13,92,128175,1,1
6,1669,69,166.892,84,2.8,3,E7,E7,no,Chime,浮冰,22,100,128173,1,1
6,1670,70,166.997,84,3.0,1,C#7,C#7,no,Chime,浮冰,19,90,128254,1,1
6,1671,71,167.094,84,3.2,1,A#3,A#3,no,Harp/Piano,泥土,4,84,128328,1,1
6,1671,71,167.095,84,3.2,2,A#6,A#6,no,Chime,浮冰,16,90,128329,1,1
6,1672,72,167.176,84,3.4,1,G6,G6,no,Chime,浮冰,13,89,128391,1,1
6,1673,73,167.275,84,3.6,1,F#3,F#3,no,Harp/Piano,泥土,0,90,128467,1,1
6,1673,73,167.279,84,3.6,2,F#6,F#6,no,Chime,浮冰,12,99,128470,1,1
6,1674,74,167.363,84,3.8,1,F6,F6,no,Chime,浮冰,11,82,128535,1,1
6,1675,75,167.456,84,4.0,1,F#2,F#2,no,Double Bass,橡木木板,12,80,128606,1,1
6,1675,75,167.457,84,4.0,2,E6,E6,no,Chime,浮冰,10,96,128607,1,1
6,1677,77,167.734,84,4.4,1,B2,B2,no,Double Bass,橡木木板,17,79,128820,1,1
6,1677,77,167.736,84,4.4,2,F#3,F#3,no,Harp/Piano,泥土,0,82,128821,1,1
6,1677,77,167.737,84,4.4,3,A3,A3,no,Harp/Piano,泥土,3,79,128822,1,1
6,1677,77,167.723,84,4.4,4,D5,D5,no,Harp/Piano,泥土,20,89,128811,1,1
6,1677,77,167.723,84,4.4,5,F#5,F#5,no,Harp/Piano,泥土,24,96,128811,1,1
6,1677,77,167.725,84,4.4,6,A5,A5,no,Chime,浮冰,3,88,128813,1,1
6,1677,77,167.714,84,4.4,7,D6,D6,no,Chime,浮冰,8,102,128804,1,1
6,1681,81,168.121,85,1.2,1,B2,B2,no,Double Bass,橡木木板,17,48,129117,1,1
6,1683,83,168.320,85,1.6,1,F#3,F#3,no,Harp/Piano,泥土,0,67,129270,1,1
6,1685,85,168.520,85,2.0,1,A3,A3,no,Harp/Piano,泥土,3,82,129423,1,1
6,1685,85,168.523,85,2.0,2,D4,D4,no,Harp/Piano,泥土,8,81,129426,1,1
6,1687,87,168.727,85,2.4,1,D5,D5,no,Harp/Piano,泥土,20,87,129582,1,1
6,1689,89,168.915,85,2.8,1,A5,A5,no,Chime,浮冰,3,97,129727,1,1
6,1691,91,169.085,85,3.2,1,B2,B2,no,Double Bass,橡木木板,17,77,129857,1,1
6,1691,91,169.105,85,3.2,2,D6,D6,no,Chime,浮冰,8,101,129873,1,1
6,1693,93,169.332,85,3.6,1,A#2,A#2,no,Double Bass,橡木木板,16,90,130047,1,1
6,1693,93,169.328,85,3.6,2,F#3,F#3,no,Harp/Piano,泥土,0,87,130044,1,1
6,1693,93,169.335,85,3.6,3,E5,E5,no,Harp/Piano,泥土,22,84,130049,1,1
6,1693,93,169.336,85,3.6,4,F#5,F#5,no,Harp/Piano,泥土,24,81,130050,1,1
6,1693,93,169.337,85,3.6,5,A#5,A#5,no,Chime,浮冰,4,84,130051,1,1
6,1693,93,169.322,85,3.6,6,E6,E6,no,Chime,浮冰,10,99,130039,1,1
6,1697,97,169.710,85,4.4,1,F#3,F#3,no,Harp/Piano,泥土,0,65,130337,1,1
6,1699,99,169.943,85,4.8,1,A#3,A#3,no,Harp/Piano,泥土,4,86,130516,1,1
6,1699,99,169.943,85,4.8,2,D4,D4,no,Harp/Piano,泥土,8,86,130516,1,1
6,1699,99,169.940,85,4.8,3,D6,D6,no,Chime,浮冰,8,100,130514,1,1
6,1700,100,169.952,86,1.0,1,D5,D5,no,Harp/Piano,泥土,20,89,130523,1,1
6,1704,104,170.353,86,1.8,1,A#2,A#2,no,Double Bass,橡木木板,16,94,130831,1,1
6,1704,104,170.358,86,1.8,2,E5,E5,no,Harp/Piano,泥土,22,90,130835,1,1
6,1704,104,170.354,86,1.8,3,E6,E6,no,Chime,浮冰,10,96,130832,1,1
6,1706,106,170.564,86,2.2,1,F#3,F#3,no,Harp/Piano,泥土,0,82,130993,1,1
6,1706,106,170.565,86,2.2,2,A#3,A#3,no,Harp/Piano,泥土,4,74,130994,1,1
6,1707,107,170.661,86,2.4,1,D5,D5,no,Harp/Piano,泥土,20,92,131068,1,1
6,1707,107,170.655,86,2.4,2,D6,D6,no,Chime,浮冰,8,99,131063,1,1
6,1709,109,170.945,86,2.8,1,A2,A2,no,Double Bass,橡木木板,15,81,131286,1,1
6,1709,109,170.948,86,2.8,2,F#3,F#3,no,Harp/Piano,泥土,0,90,131288,1,1
6,1709,109,170.945,86,2.8,3,A3,A3,no,Harp/Piano,泥土,3,87,131286,1,1
6,1709,109,170.943,86,2.8,4,F#5,F#5,no,Harp/Piano,泥土,24,96,131284,1,1
6,1709,109,170.945,86,2.8,5,A5,A5,no,Chime,浮冰,3,81,131286,1,1
6,1709,109,170.935,86,2.8,6,D6,D6,no,Chime,浮冰,8,89,131278,1,1
6,1709,109,170.935,86,2.8,7,F#6,F#6,no,Chime,浮冰,12,101,131278,1,1
6,1713,113,171.337,86,3.6,1,D3,D3,no,Double Bass,橡木木板,20,72,131587,1,1
6,1715,115,171.533,86,4.0,1,A4,A4,no,Harp/Piano,泥土,15,85,131737,1,1
6,1716,116,171.634,86,4.2,1,D5,D5,no,Harp/Piano,泥土,20,82,131815,1,1
6,1717,117,171.732,86,4.4,1,A3,A3,no,Harp/Piano,泥土,3,83,131890,1,1
6,1717,117,171.733,86,4.4,2,D4,D4,no,Harp/Piano,泥土,8,87,131891,1,1
6,1717,117,171.724,86,4.4,3,E5,E5,no,Harp/Piano,泥土,22,85,131884,1,1
6,1718,118,171.794,86,4.6,1,F#5,F#5,no,Harp/Piano,泥土,24,86,131938,1,1
6,1719,119,171.909,86,4.8,1,G5,G5,no,Chime,浮冰,1,88,132026,1,1
6,1720,120,172.007,87,1.0,1,A5,A5,no,Chime,浮冰,3,92,132101,1,1
6,1721,121,172.082,87,1.2,1,B5,B5,no,Chime,浮冰,5,86,132159,1,1
6,1722,122,172.168,87,1.4,1,C#6,C#6,no,Chime,浮冰,7,87,132225,1,1
6,1723,123,172.292,87,1.6,1,A2,A2,no,Double Bass,橡木木板,15,86,132320,1,1
6,1723,123,172.279,87,1.6,2,D6,D6,no,Chime,浮冰,8,95,132310,1,1
6,1724,124,172.385,87,1.8,1,F#6,F#6,no,Chime,浮冰,12,90,132392,1,1
6,1725,125,172.514,87,2.0,1,G#2,G#2,no,Double Bass,橡木木板,14,89,132491,1,1
6,1725,125,172.503,87,2.0,2,F#3,F#3,no,Harp/Piano,泥土,0,93,132482,1,1
6,1725,125,172.510,87,2.0,3,B3,B3,no,Harp/Piano,泥土,5,88,132488,1,1
6,1725,125,172.493,87,2.0,4,B6,B6,no,Chime,浮冰,17,105,132475,1,1
6,1726,126,172.602,87,2.2,1,F#6,F#6,no,Chime,浮冰,12,83,132558,1,1
6,1727,127,172.680,87,2.4,1,D6,D6,no,Chime,浮冰,8,88,132618,1,1
6,1728,128,172.793,87,2.6,1,F#6,F#6,no,Chime,浮冰,12,88,132705,1,1
6,1729,129,172.874,87,2.8,1,D3,D3,no,Double Bass,橡木木板,20,75,132767,1,1
6,1729,129,172.905,87,2.8,2,D6,D6,no,Chime,浮冰,8,93,132791,1,1
6,1730,130,172.996,87,3.0,1,F#6,F#6,no,Chime,浮冰,12,79,132861,1,1
6,1731,131,173.092,87,3.2,1,F#3,F#3,no,Harp/Piano,泥土,0,89,132935,1,1
6,1731,131,173.092,87,3.2,2,C#4,C#4,no,Harp/Piano,泥土,7,93,132935,1,1
6,1731,131,173.077,87,3.2,3,C#6,C#6,no,Chime,浮冰,7,96,132923,1,1
6,1731,131,173.072,87,3.2,4,C#7,C#7,no,Chime,浮冰,19,107,132919,1,1
6,1732,132,173.207,87,3.4,1,F#6,F#6,no,Chime,浮冰,12,83,133023,1,1
6,1733,133,173.296,87,3.6,1,D6,D6,no,Chime,浮冰,8,89,133091,1,1
6,1734,134,173.395,87,3.8,1,F#6,F#6,no,Chime,浮冰,12,78,133167,1,1
6,1735,135,173.475,87,4.0,1,D3,D3,no,Double Bass,橡木木板,20,84,133229,1,1
6,1735,135,173.480,87,4.0,2,D6,D6,no,Chime,浮冰,8,94,133233,1,1
6,1736,136,173.564,87,4.2,1,F#6,F#6,no,Chime,浮冰,12,79,133297,1,1
6,1737,137,173.672,87,4.4,1,F#3,F#3,no,Harp/Piano,泥土,0,99,133380,1,1
6,1737,137,173.667,87,4.4,2,D4,D4,no,Harp/Piano,泥土,8,91,133376,1,1
6,1737,137,173.664,87,4.4,3,D7,D7,no,Chime,浮冰,20,104,133374,1,1
6,1738,138,173.754,87,4.6,1,D6,D6,no,Chime,浮冰,8,85,133443,1,1
6,1738,138,173.839,87,4.6,2,F#6,F#6,no,Chime,浮冰,12,82,133508,1,1
6,1740,140,173.951,88,1.0,1,A6,A6,no,Chime,浮冰,15,77,133594,1,1
6,1741,141,174.074,88,1.2,1,E2,E2,no,Double Bass,橡木木板,10,88,133689,1,1
6,1741,141,174.079,88,1.2,2,E3,E3,no,Double Bass,橡木木板,22,87,133693,1,1
6,1741,141,174.087,88,1.2,3,D6,D6,no,Chime,浮冰,8,98,133699,1,1
6,1741,141,174.100,88,1.2,4,F#6,F#6,no,Chime,浮冰,12,85,133709,1,1
6,1741,141,174.085,88,1.2,5,D7,D7,no,Chime,浮冰,20,105,133697,1,1
6,1743,143,174.305,88,1.6,1,D6,D6,no,Chime,浮冰,8,78,133866,1,1
6,1745,145,174.475,88,2.0,1,B2,B2,no,Double Bass,橡木木板,17,78,133997,1,1
6,1745,145,174.479,88,2.0,2,D6,D6,no,Chime,浮冰,8,88,134000,1,1
6,1747,147,174.694,88,2.4,1,F#2,F#2,no,Double Bass,橡木木板,12,86,134165,1,1
6,1747,147,174.690,88,2.4,2,D3,D3,no,Double Bass,橡木木板,20,88,134162,1,1
6,1747,147,174.685,88,2.4,3,F#3,F#3,no,Harp/Piano,泥土,0,97,134158,1,1
6,1747,147,174.691,88,2.4,4,A5,A5,no,Chime,浮冰,3,92,134163,1,1
6,1747,147,174.688,88,2.4,5,D6,D6,no,Chime,浮冰,8,92,134160,1,1
6,1747,147,174.695,88,2.4,6,F#6,F#6,no,Chime,浮冰,12,80,134166,1,1
6,1747,147,174.685,88,2.4,7,A6,A6,no,Chime,浮冰,15,101,134158,1,1
6,1751,151,175.092,88,3.2,1,D3,D3,no,Double Bass,橡木木板,20,69,134471,1,1
6,1751,151,175.086,88,3.2,2,A5,A5,no,Chime,浮冰,3,71,134466,1,1
6,1753,153,175.323,88,3.6,1,G2,G2,no,Double Bass,橡木木板,13,81,134648,1,1
6,1753,153,175.315,88,3.6,2,D3,D3,no,Double Bass,橡木木板,20,84,134642,1,1
6,1753,153,175.314,88,3.6,3,A3,A3,no,Harp/Piano,泥土,3,91,134641,1,1
6,1753,153,175.307,88,3.6,4,F#5,F#5,no,Harp/Piano,泥土,24,100,134636,1,1
6,1753,153,175.311,88,3.6,5,A5,A5,no,Chime,浮冰,3,86,134639,1,1
6,1753,153,175.324,88,3.6,6,C#6,C#6,no,Chime,浮冰,7,76,134649,1,1
6,1753,153,175.312,88,3.6,7,D6,D6,no,Chime,浮冰,8,93,134640,1,1
6,1753,153,175.309,88,3.6,8,F#6,F#6,no,Chime,浮冰,12,96,134637,1,1
6,1755,155,175.534,88,4.0,1,A5,A5,no,Chime,浮冰,3,75,134810,1,1
6,1757,157,175.742,88,4.4,1,A5,A5,no,Chime,浮冰,3,72,134970,1,1
6,1759,159,175.924,88,4.8,1,G3,G3,no,Harp/Piano,泥土,1,86,135110,1,1
6,1759,159,175.932,88,4.8,2,D5,D5,no,Harp/Piano,泥土,20,86,135116,1,1
6,1759,159,175.930,88,4.8,3,F#5,F#5,no,Harp/Piano,泥土,24,87,135114,1,1
6,1759,159,175.931,88,4.8,4,A5,A5,no,Chime,浮冰,3,72,135115,1,1
6,1759,159,175.917,88,4.8,5,D6,D6,no,Chime,浮冰,8,98,135104,1,1
6,1761,161,176.135,89,1.2,1,D4,D4,no,Harp/Piano,泥土,8,81,135272,1,1
6,1761,161,176.122,89,1.2,2,A5,A5,no,Chime,浮冰,3,75,135262,1,1
6,1763,163,176.323,89,1.6,1,B3,B3,no,Harp/Piano,泥土,5,84,135416,1,1
6,1763,163,176.328,89,1.6,2,A5,A5,no,Chime,浮冰,3,76,135420,1,1
6,1765,165,176.507,89,2.0,1,F#4,F#4,no,Harp/Piano,泥土,12,101,135557,1,1
6,1765,165,176.529,89,2.0,2,A5,A5,no,Chime,浮冰,3,84,135574,1,1
6,1767,167,176.715,89,2.4,1,D4,D4,no,Harp/Piano,泥土,8,81,135717,1,1
6,1767,167,176.721,89,2.4,2,A4,A4,no,Harp/Piano,泥土,15,90,135722,1,1
6,1767,167,176.721,89,2.4,3,A5,A5,no,Chime,浮冰,3,95,135722,1,1
6,1769,169,176.913,89,2.8,1,B3,B3,no,Harp/Piano,泥土,5,83,135869,1,1
6,1769,169,176.915,89,2.8,2,D5,D5,no,Harp/Piano,泥土,20,90,135871,1,1
6,1769,169,176.913,89,2.8,3,D6,D6,no,Chime,浮冰,8,100,135869,1,1
6,1771,171,177.086,89,3.2,1,A3,A3,no,Harp/Piano,泥土,3,85,136002,1,1
6,1771,171,177.104,89,3.2,2,E5,E5,no,Harp/Piano,泥土,22,95,136016,1,1
6,1771,171,177.098,89,3.2,3,E6,E6,no,Chime,浮冰,10,97,136011,1,1
6,1773,173,177.303,89,3.6,1,D2,D2,no,Double Bass,橡木木板,8,79,136169,1,1
6,1773,173,177.305,89,3.6,2,F#2,F#2,no,Double Bass,橡木木板,12,86,136170,1,1
6,1773,173,177.302,89,3.6,3,D3,D3,no,Double Bass,橡木木板,20,86,136168,1,1
6,1773,173,177.302,89,3.6,4,F#3,F#3,no,Harp/Piano,泥土,0,98,136168,1,1
6,1773,173,177.303,89,3.6,5,F#5,F#5,no,Harp/Piano,泥土,24,102,136169,1,1
6,1773,173,177.302,89,3.6,6,A5,A5,no,Chime,浮冰,3,89,136168,1,1
6,1773,173,177.302,89,3.6,7,D6,D6,no,Chime,浮冰,8,99,136168,1,1
6,1773,173,177.302,89,3.6,8,F#6,F#6,no,Chime,浮冰,12,101,136168,1,1
6,1775,175,177.516,89,4.0,1,F#5,F#5,no,Harp/Piano,泥土,24,77,136332,1,1
6,1777,177,177.710,89,4.4,1,D3,D3,no,Double Bass,橡木木板,20,70,136481,1,1
6,1777,177,177.706,89,4.4,2,F#5,F#5,no,Harp/Piano,泥土,24,84,136478,1,1
6,1779,179,177.926,89,4.8,1,G2,G2,no,Double Bass,橡木木板,13,85,136647,1,1
6,1779,179,177.923,89,4.8,2,D3,D3,no,Double Bass,橡木木板,20,92,136645,1,1
6,1779,179,177.923,89,4.8,3,G3,G3,no,Harp/Piano,泥土,1,95,136645,1,1
6,1779,179,177.915,89,4.8,4,F#5,F#5,no,Harp/Piano,泥土,24,91,136639,1,1
6,1779,179,177.924,89,4.8,5,A5,A5,no,Chime,浮冰,3,84,136646,1,1
6,1779,179,177.913,89,4.8,6,D6,D6,no,Chime,浮冰,8,102,136637,1,1
6,1781,181,178.141,90,1.2,1,D5,D5,no,Harp/Piano,泥土,20,71,136812,1,1
6,1783,183,178.322,90,1.6,1,D3,D3,no,Double Bass,橡木木板,20,89,136951,1,1
6,1783,183,178.344,90,1.6,2,D6,D6,no,Chime,浮冰,8,72,136968,1,1
6,1784,184,178.353,90,1.8,1,D5,D5,no,Harp/Piano,泥土,20,69,136975,1,1
6,1785,185,178.548,90,2.0,1,A3,A3,no,Harp/Piano,泥土,3,88,137125,1,1
6,1785,185,178.546,90,2.0,2,A5,A5,no,Chime,浮冰,3,94,137123,1,1
